category,descrip,name,topics,type,views,views_norm
,,"Court of Appeals, D1 D1 Justice 7 table - General Election 2012",[],Filtered View,816.0,0.023085410360143718
Government,,Aug 2013 Primary : Pacific Council Position 4,"['elections', 'king county']",Chart,815.0,0.023057119416074915
Government,Ballot drop box and van locations and dates for the April 2014 election.,"Map, CH - Where to Return Ballots",[],Map,808.0,0.02285908280759329
,,"State Senator, District 46 - General Election, 2012",[],Chart,807.0,0.022830791863524484
Government,,"November 2015, General Election results",['election'],Dataset,804.0,0.022745919031318076
,,"State Senator, District 46 - General Election, 2012",[],Filtered View,796.0,0.022519591478767646
,,"State Representative, District 11 Position 2 - General Election, 2012",[],Chart,776.0,0.021953772597391574
,,UW,[],Filtered View,773.0,0.021868899765185166
Government,Ballot drop box and van locations and dates for the April 2014 election.,"April 2014: Map, VI - Where to Return Ballots",[],Map,767.0,0.021699154100772344
,Results data for April 23 special election in King County.,KC Fire Protection District 16,['elections'],Chart,767.0,0.021699154100772344
,,"State Representative, District 31 Position 1 - General Election, 2012",[],Filtered View,764.0,0.021614281268565932
,,"State Representative, District 11 Position 2 - General Election, 2012",[],Filtered View,762.0,0.021557699380428324
,,"KC Fire District 45, table - General Election, 2012",[],Filtered View,754.0,0.021331371827877896
,,"State Representative, District 31 Position 1 - General Election, 2012",[],Chart,746.0,0.02110504427532747
,,"State Representative, District 33 Position 1 - General Election, 2012",[],Filtered View,745.0,0.021076753331258663
,,"State Representative, District 1 Position 2 - General Election, 2012",[],Filtered View,743.0,0.021020171443121058
Government,Ballot drop box and van locations and dates for the April 2014 election.,April 2014: Where to Return Ballots (2),"['special election', 'april 2014', '2014', 'ballot return']",Map,740.0,0.020935298610914647
,,"State Representative, District 1 Position 2 - General Election, 2012",[],Chart,737.0,0.020850425778708236
Government,"Election night abstract by precinct. August 4, 2015","2015 - August Primary, Election Night Abstract",[],Dataset,734.0,0.020765552946501824
Government,Ballot drop box and van locations and dates for the April 2014 election.,"Map, VI - Where to Return Ballots",[],Map,726.0,0.020539225393951397
,,"State Representative, District 32 Position 1 - General Election, 2012",[],Chart,714.0,0.020199734065125752
,,"State Representative, District 11 Position 1 - General Election, 2012",[],Filtered View,711.0,0.02011486123291934
,,"State Representative, District 33 Position 1 - General Election, 2012",[],Chart,711.0,0.02011486123291934
,,"State Representative, District 37 Position 1 - General Election, 2012",[],Filtered View,707.0,0.020001697456644128
,,State Auditor table - General Election 2012,[],Filtered View,707.0,0.020001697456644128
,,"State Representative, District 32 Position 1 - General Election, 2012",[],Filtered View,706.0,0.019973406512575325
Government,Ballot drop boxes and temporary collection points (vans) for the November general election.,Ballot Return Locations,[],Filtered View,700.0,0.019803660848162503
,,November 2016 ECanvass,[],Dataset,688.0,0.01946416951933686
,,"State Representative, District 34 Position 1 - General Election, 2012",[],Filtered View,663.0,0.01875689591761677
Government,August 2013 Primary ECanvass,MURRAY34th,"['2013 result', 'election', 'ecanvass', '2013 primary election']",Filtered View,661.0,0.018700314029479165
,,"State Representative, District 34 Position 1 - General Election, 2012",[],Chart,654.0,0.01850227742099754
,,"State Representative, District 37 Position 1 - General Election, 2012",[],Chart,653.0,0.018473986476928734
,,"State Representative, District 41 Position 2 - General Election, 2012",[],Chart,633.0,0.017908167595552662
,,"State Representative, District 41 Position 2 - General Election, 2012",[],Filtered View,633.0,0.017908167595552662
,,"State Representative, District 31 Position 2 - General Election, 2012",[],Chart,623.0,0.01762525815486463
,,"State Representative, District 31 Position 2 - General Election, 2012",[],Filtered View,619.0,0.017512094378589412
Government,,Aug 2013 Primary : Pacific Council Position 5,"['elections', 'king county']",Chart,618.0,0.01748380343452061
Government,eCanvass (precinct-by-precinct data),Auburn Only Sum of Count Chart,"['king county', 'elections']",Chart,602.0,0.01703114832941975
Government,,"Aug 2013 Primary : Tukwila School District 406, Director District 1","['elections', 'king county']",Chart,600.0,0.016974566441282146
,Results data for April 23 special election in King County.,"April 23 , 2013 - Milton Prop 1",['elections'],Chart,598.0,0.016917984553144538
Government,,"August 6, 2013 Primary Results","['primary results', '2013 primary', 'primary', 'results', 'elections']",Dataset,595.0,0.016833111720938126
Government,eCanvass (precinct-by-precinct data),Auburn Only,"['king county', 'elections']",Filtered View,562.0,0.01589951056666761
,,"State Representative, District 33 Position 2 - General Election, 2012",[],Filtered View,552.0,0.015616601125979575
,,"State Representative, District 33 Position 2 - General Election, 2012",[],Chart,548.0,0.01550343734970436
,,"State Representative, District 37 Position 2 - General Election, 2012",[],Filtered View,535.0,0.015135655076809914
Government,August 2013 Primary ECanvass,PRECINCT 46-2098,"['2013 result', 'election', 'ecanvass', '2013 primary election']",Filtered View,531.0,0.015022491300534698
Government,,"Chart - Seattle District 1, Nov 2015",['election'],Chart,529.0,0.014965909412397092
Government,,April 2014 - VI - AVC Map,"['vi', 'vietnamese', 'elections', 'map', 'avc']",Map,507.0,0.014343508642883413
,,"State Senator, District 39 - General Election, 2012",[],Chart,507.0,0.014343508642883413
,,"State Representative, District 37 Position 2 - General Election, 2012",[],Chart,506.0,0.01431521769881461
,,"State Representative, District 32 Position 2 - General Election, 2012",[],Filtered View,499.0,0.014117181090332984
,,"State Senator, District 39 - General Election, 2012",[],Filtered View,498.0,0.014088890146264181
Government,,April 2014 - CH - AVC Map,"['chinese', 'ch', 'elections', 'map', 'avc']",Map,492.0,0.013919144481851359
,,"State Representative, District 34 Position 2 - General Election, 2012",[],Chart,479.0,0.013551362208956913
,,"State Representative, District 32 Position 2 - General Election, 2012",[],Chart,474.0,0.013409907488612895
Government,,"Aug 2013 Primary : Fife School District 417, Director District 5","['elections', 'king county']",Chart,466.0,0.013183579936062466
Government,"eCanvass for April 22, 2014 special election; King County results only. More info here: http://1.usa.gov/1mwntU6",prop1,"['2014', 'elections', 'king county']",Filtered View,455.0,0.012872379551305628
,,"State Representative, District 34 Position 2 - General Election, 2012",[],Filtered View,441.0,0.012476306334342376
Government,This dataset contains the fields that you will need to include to edit for a new election. These values appear throughout the site on different pages. See the description column for the page the text appears.,Election Website Text,"['election text', 'election metadata', 'admin panel', 'election dashboard', 'kce']",Dataset,436.0,0.01233485161399836
Government,,Dataset - Voter Education and Outreach Events Calendar,"['events calendar', 'voter education']",Dataset,429.0,0.012136815005516733
Government,,"Aug 2013 Primary : Skykomish School District 404, Director District 4","['elections', 'king county']",Chart,428.0,0.01210852406144793
Government,,Outreach Calendar,"['events calendar', 'voter education']",Calendar,425.0,0.01202365122924152
Government,General election results for November 2014 - King County,November 2014 General : Results Data Set,"['king county', '2014', 'elections']",Dataset,425.0,0.01202365122924152
Government,,2015 - VI : AVC list view,"['vi', 'vietnamese', 'elections', 'avc', '2015']",Filtered View,414.0,0.011712450844484681
,,"State Representative, District 39 Position 1 - General Election, 2012",[],Chart,414.0,0.011712450844484681
Government,,2015 - CH : AVC list view,"['elections', 'ch', 'chinese', 'avc', '2015']",Filtered View,393.0,0.011118341019039805
Government,11/15/2013 1:11 PM,Pierce County Election Results - No Party,[],Filtered View,385.0,0.010892013466489377
,,"State Representative, District 39 Position 1 - General Election, 2012",[],Filtered View,380.0,0.01075055874614536
Government,,November 2013 General Election - Recount Schedule,[],Filtered View,369.0,0.010439358361388519
Government,Null dataset,2015 - August Primary Results,[],Dataset,358.0,0.01012815797663168
,,"State Representative, District 39 Position 2 - General Election, 2012",[],Filtered View,355.0,0.01004328514442527
,,"State Representative, District 39 Position 2 - General Election, 2012",[],Chart,347.0,0.00981695759187484
Government,Ballot drop box and van locations and dates for the April 2015 election.,Map - Ballot return map - using date as filter,"['special election', 'april 2014', '2014', 'ballot return']",Map,341.0,0.00964721192746202
Government,This will be the dataset for election results. It is currently (1 October 2013) the test data set.,Nov 2013 General Election - Cities,"['king county', 'results', 'elections']",Filtered View,341.0,0.00964721192746202
Government,11/15/2013 1:11 PM,Pierce County Election Results - Nov 2013,[],Dataset,329.0,0.009307720598636377
Government,Ballot drop box and van locations and dates for the April 2015 election.,April 2015: Where to return ballots in King County,"['special election', 'april 2014', '2014', 'ballot return']",Map,326.0,0.009222847766429966
Government,,August 2014 Primary : Results Data Set,"['results', '2014', 'primary', 'august 2014', 'king county']",Dataset,319.0,0.00902481115794834
Government,,"August 6, 2013 Primary Results - All City Races","['elections', 'king county']",Filtered View,308.0,0.008713610773191502
Government,Null dataset,2015 Primary - Legislative District 30,[],Chart,276.0,0.007808300562989787
Government,Nov 2016 Election night abstract by precinct,Lisabeula2016,[],Filtered View,275.0,0.007780009618920983
,,"Calendar, Results Schedule - Feb 2014",[],Calendar,269.0,0.007610263954508162
,,Legislative,[],Chart,266.0,0.007525391122301751
Government,,Results Schedule February 2014 Special Election,[],Dataset,266.0,0.007525391122301751
Government,August 2015 Primary Election ecanvass,Jennifer Robinson Primaries,[],Chart,265.0,0.007497100178232948
Government,,February 2013 Special Election,[],Dataset,257.0,0.007270772625682519
,,"Initiative 1240 - General Election, 2012",[],Chart,248.0,0.007016154129063287
,,"Initiative 1185 - General Election, 2012",[],Chart,241.0,0.006818117520581661
,,"Referendum 74 - General Election, 2012",[],Chart,241.0,0.006818117520581661
,Results data for April 23 special election in King County.,King County Fire Protection District 16,['elections'],Chart,241.0,0.006818117520581661
Government,,KCE  King County Accessible Voting Centers,"['elections', 'master dataset', 'avc']",Dataset,238.0,0.006733244688375251
,,"Snoqualmie, Prop 1 - General Election, 2012",[],Chart,235.0,0.00664837185616884
Government,Voter challenges - King County - June 2015,DATA Voter challenges,[],Dataset,233.0,0.006591789968031233
,,Sample Results View,[],Chart,230.0,0.006506917135824823
,,"Shoreline, Prop 1 - General Election, 2012",[],Chart,227.0,0.006422044303618412
Government,"April 22, 2014 special election. Election night results abstract, Lake Washington School District Proposition No. 1","Chart, Lake Washington SD Prop 1",[],Chart,227.0,0.006422044303618412
Government,Ballot drop box and van locations and dates for the April 2015 election.,August 2015 Primary ballot return map,"['special election', 'april 2014', '2014', 'ballot return']",Map,227.0,0.006422044303618412
,,"Seattle, Prop 1 - General Election, 2012",[],Chart,226.0,0.006393753359549608
Government,,DATA - 2015 November General - Results Schedule,[],Dataset,220.0,0.006224007695136787
,,"KC Fire District No. 20 - General Election, 2012",[],Chart,215.0,0.006082552974792769
Government,,hillary,"['2016', 'king county', 'election']",Filtered View,215.0,0.006082552974792769
,,Election Lookup Nov 2013,[],Dataset,210.0,0.005941098254448751
,,Reps,[],Chart,210.0,0.005941098254448751
,,"State Senator, District 39 - General Election, 2012",[],Filtered View,209.0,0.005912807310379947
Government,,pihhb,['election results'],Filtered View,209.0,0.005912807310379947
,,"Si View Park District - General Election, 2012",[],Chart,209.0,0.005912807310379947
Government,Null dataset,2015 Primary - Seattle Council District 7,[],Chart,209.0,0.005912807310379947
Government,June 25 2013 special election - recall petition for Mayor of Pacific WA,June 25 2013 special election ecanvass,"['voting', 'king county', 'elections']",Dataset,207.0,0.0058562254222423405
Government,Null dataset,2015 Primary - Seattle Council District 4,[],Chart,207.0,0.0058562254222423405
,,ESB 665 Advisory Vote table - General Election 2012,[],Filtered View,205.0,0.005799643534104733
,,Darrells Test View,[],Chart,202.0,0.0057147707018983225
,,"Superior Court  Justice 42 table - General Election, 2012",[],Filtered View,202.0,0.0057147707018983225
,Results data for April 23 special election in King County.,"April 23, 2013 Special Election Results",['elections'],Dataset,201.0,0.005686479757829519
,,Superior Court Justice 42 table - General Election 2012,[],Filtered View,199.0,0.005629897869691911
Government,Null dataset,2015 Primary - Seattle Council District 3,[],Chart,193.0,0.00546015220527909
,Edited to remove nickname for races,Election Lookup Nov 2013 - updated,[],Dataset,192.0,0.0054318612612102865
Government,,November 2013 General Election Results Schedule With Recounts,[],Dataset,191.0,0.005403570317141483
Government,,April 2014 : Results Data Set - Final,"['results', 'april 2014', 'elections']",Dataset,190.0,0.00537527937307268
,,"North Highline, Proposed Annexation - General Election, 2012",[],Chart,189.0,0.005346988429003876
Government,Null dataset,2015 Primary - Seattle Council District 1,[],Chart,187.0,0.0052904065408662685
Government,Null dataset,2015 Primary - Seattle Council District 6,[],Chart,186.0,0.005262115596797465
Government,Null dataset,2015 Primary - Seattle Council District 2,[],Chart,183.0,0.005177242764591055
Government,Null dataset,2015 Primary - Seattle Council District 2,[],Chart,183.0,0.005177242764591055
,,"KC Fire District No 45 - General Election, 2012",[],Chart,179.0,0.00506407898831584
Government,Null dataset,2015 Primary - Seattle Council District 5,[],Chart,178.0,0.005035788044247037
Government,Null dataset,2015 Primary - Seattle Council Position 9,[],Chart,177.0,0.0050074971001782325
Government,This will be the dataset for election results. It is currently (1 October 2013) the test data set.,Nov 2013 General Election - School Districts,"['king county', 'results', 'elections']",Filtered View,176.0,0.004979206156109429
Government,This will be the dataset for election results. It is currently (1 October 2013) the test data set.,"Nov 2013 General Election - Fire, King County","['king county', 'results', 'elections']",Filtered View,176.0,0.004979206156109429
Government,This will be the dataset for election results. It is currently (1 October 2013) the test data set.,Nov 2013 General Election - Water & Sewer,"['king county', 'results', 'elections']",Filtered View,175.0,0.004950915212040626
,,"West Hill, Proposed Annexation - General Election, 2012",[],Chart,172.0,0.004866042379834215
Government,"TESTING, NOT OFFICIAL. April 22, 2014 special election. Election night results abstract, King County Transportation District Proposition No. 1","BETA / TESTING : Chart, King County Prop 1",[],Chart,171.0,0.004837751435765411
,,"Results Schedule, Calendar - Feb 2014 special election",[],Dataset,164.0,0.004639714827283786
Government,Preliminary data file; 19 January 2015,"Pie Chart - Snoqualmie, Proposition 1, Feb 2015",[],Chart,164.0,0.004639714827283786
Government,This will be the dataset for election results. It is currently (1 October 2013) the test data set.,Nov 2013 General Election - School Districts,"['king county', 'results', 'elections']",Filtered View,159.0,0.004498260106939768
,,Results Schedule - Feb 2014 - List View,[],Filtered View,159.0,0.004498260106939768
Government,Preliminary data file; 19 January 2015,"Pie Chart - Highline, Proposition 1, Feb 2015",[],Chart,157.0,0.004441678218802161
Government,,November 2014 General Election - Results Schedule,"['2014', 'elections']",Dataset,156.0,0.004413387274733358
Government,Preliminary data file; 19 January 2015,"Pie Chart - Highline, Proposition 2, Feb 2015",[],Chart,156.0,0.004413387274733358
Government,Primary election results posting schedule; daily updates subject to change.,August 2014 Primary Results Schedule,"['primary', '2014', 'king county', 'elections']",Dataset,155.0,0.0043850963306645546
Government,This will be the dataset for election results. It is currently (1 October 2013) the test data set.,Nov 2013 General Election - Water & Sewer,"['king county', 'results', 'elections']",Filtered View,151.0,0.00427193255438934
Government,This will be the dataset for election results. It is currently (1 October 2013) the test data set.,Nov 2013 General Election - Fire,"['king county', 'results', 'elections']",Filtered View,150.0,0.0042436416103205366
Government,Final,Feb 2015 Election Results,[],Dataset,149.0,0.004215350666251733
Government,This will be the dataset for election results. It is currently (1 October 2013) the test data set.,2013 General Election - King County List View,"['king county', 'results', 'elections']",Filtered View,149.0,0.004215350666251733
Government,11/15/2013 1:11 PM,"Pierce Co Results - Auburn Mayor, Nov 2013",[],Chart,147.0,0.004158768778114125
Government,This will be the dataset for election results. It is currently (1 October 2013) the test data set.,Nov 2013 General Election - King County,"['king county', 'results', 'elections']",Filtered View,144.0,0.004073895945907715
Government,This will be the dataset for election results. It is currently (1 October 2013) the test data set.,"Nov 2013 General Election - Fire, King County","['king county', 'results', 'elections']",Filtered View,143.0,0.004045605001838912
Government,,August 2016 Primary results,[],Dataset,143.0,0.004045605001838912
Government,This will be the dataset for election results. It is currently (1 October 2013) the test data set.,Nov 2013 General Election - Fire,"['king county', 'results', 'elections']",Filtered View,139.0,0.003932441225563697
,,prop-capital,[],Chart,135.0,0.0038192774492884825
,Results data for April 23 special election in King County.,Milton for illustration,['elections'],Chart,130.0,0.003677822728944465
Government,Results for June 25 2013 special election (Pacific mayor recall),"June 25, 2013 Special Election",[],Dataset,130.0,0.003677822728944465
Government,,August 2014 - Congressional District 1,"['results', '2014', 'primary', 'august 2014', 'king county']",Chart,128.0,0.0036212408408068577
Government,,Results schedule - April 2014,"['elections', 'results schedule', '2014', 'april 2014']",Dataset,126.0,0.0035646589526692504
Government,Updated regularly until certification on November 29.,"November 8, 2016 General Election Results",[],Dataset,122.0,0.0034514951763940363
Government,Voter challenges - King County - June 2015,Seattle: 4111 E Madison St,[],Filtered View,121.0,0.003423204232325233
Government,,Feb 2013 Special Bar Charts,[],Chart,120.0,0.003394913288256429
Government,,Look up table - November 2014 general election,"['lookup', 'look up', 'look-up']",Dataset,119.0,0.0033666223441876256
Government,"Election results dataset for February 11, 2014 special election.",February 2014 - Results CSV,[],Dataset,118.0,0.003338331400118822
Government,"TESTING, NOT OFFICIAL. April 22, 2014 special election. Election night results abstract, King County Transportation District Proposition No. 1","BETA/NOT OFFICIAL: Chart, King County TD Prop 1",[],Chart,117.0,0.0033100404560500183
Government,Voter challenges - King County - June 2015,Seattle: 1916 Pike Place,[],Filtered View,114.0,0.0032251676238436076
,Election night precinct district reports,Merganser,[],Filtered View,114.0,0.0032251676238436076
Government,,"List view, elections observer opportunities",[],Filtered View,111.0,0.003140294791637197
Government,Voter challenges - King County - June 2015,Kent: 10216 SE 256th St,[],Filtered View,110.0,0.0031120038475683934
Government,Voter challenges - King County - June 2015,Seattle: 3703 S Edmunds St,[],Filtered View,109.0,0.00308371290349959
Government,This will be the dataset for election results. It is currently (1 October 2013) the test data set.,Nov 2013 General Election - City of Seattle,"['king county', 'results', 'elections']",Filtered View,109.0,0.00308371290349959
Government,Subject to change.,DATA Feb 2015 Results Schedule,[],Dataset,108.0,0.003055421959430786
Government,"King County Elections results file; zero report is placeholder until first results are released after 8 pm on Tuesday, April 26, election day.",April 2016 Special Election Results,[],Dataset,108.0,0.003055421959430786
Government,Voter challenges - King County - June 2015,Seattle: 4616 25th Ave NE,[],Filtered View,107.0,0.0030271310153619827
Government,Voter challenges - King County - June 2015,Seattle: 8334 Rainier Ave S,[],Filtered View,106.0,0.002998840071293179
Government,,Nov 2015 results look up table,[],Dataset,105.0,0.0029705491272243754
Government,Voter challenges - King County - June 2015,Seattle: 6523 California Ave SW,[],Filtered View,104.0,0.002942258183155572
Government,,Lookup Table - Feb 2014 election,[],Dataset,104.0,0.002942258183155572
Government,Voter challenges - King County - June 2015,Renton: 14201 SE Petrovitsky Rd,[],Filtered View,103.0,0.002913967239086768
Government,,Calendar view - election observer opportunities,[],Calendar,102.0,0.0028856762950179647
Government,This will be the dataset for election results. It is currently (1 October 2013) the test data set.,Nov 2013 General Election - Judicial,"['king county', 'results', 'elections']",Filtered View,102.0,0.0028856762950179647
Government,This will be the dataset for election results. It is currently (1 October 2013) the test data set.,test race,"['king county', 'results', 'elections']",Chart,102.0,0.0028856762950179647
Government,Voter challenges - King County - June 2015,Seattle: 1001 4th Ave,[],Filtered View,101.0,0.0028573853509491613
Government,11/15/2013 1:11 PM,Pierce County Results - Water Districts,[],Filtered View,100.0,0.0028290944068803574
Government,Voter challenges - King County - June 2015,Federal Way: 32829 Pacific Highway S,[],Filtered View,99.0,0.002800803462811554
Government,This will be the dataset for election results. It is currently (1 October 2013) the test data set.,Nov 2013 - King County List (take 3),"['king county', 'results', 'elections']",Filtered View,98.0,0.0027725125187427506
Government,"April 22, 2014 special election. Election night results abstract, Lake Washington School District Proposition No. 1","Election Night Abstract, Lake Washington Proposition No. 1",[],Dataset,97.0,0.0027442215746739467
Government,Nov 2016 Election night abstract by precinct,Pedreira Precinct,[],Filtered View,96.0,0.0027159306306051433
Government,This will be the dataset for election results. It is currently (1 October 2013) the test data set.,Nov 2013 General Election - State Measures,"['king county', 'results', 'elections']",Filtered View,94.0,0.002659348742467536
Government,"TEST/NOT OFFICIAL. April 22, 2014 special election. Election night results abstract, King County Transportation District Proposition No. 1","TESTING: Election Night Abstract, King County Proposition No. 1",[],Dataset,94.0,0.002659348742467536
Government,This will be the dataset for election results. It is currently (1 October 2013) the test data set.,"Nov 2013 General Election - Fire, other","['king county', 'results', 'elections']",Filtered View,92.0,0.002602766854329929
Government,Voter challenges - King County - June 2015,Kent: 12946 SE Kent-Kangley,[],Filtered View,92.0,0.002602766854329929
Government,11/15/2013 1:11 PM,Pierce County Results - Fife School District 417,[],Filtered View,91.0,0.0025744759102611253
Government,,April 2015: results schedule,[],Dataset,90.0,0.002546184966192322
Government,11/15/2013 1:11 PM,"Pierce County Results - Pacific City Council, Nov 2013",[],Filtered View,89.0,0.0025178940221235184
Government,Voter challenges - King County - June 2015,Renton: 17701 108th Ave SE,[],Filtered View,89.0,0.0025178940221235184
Government,Voter challenges - King County - June 2015,Seattle: 4742 42nd Ave SW,[],Filtered View,88.0,0.0024896030780547146
Government,Voter challenges - King County - June 2015,Seattle: 3727 S Alaska St,[],Filtered View,87.0,0.002461312133985911
Government,Voter challenges - King County - June 2015,Seattle: 3727 S Alaska St,[],Filtered View,87.0,0.002461312133985911
Government,Voter challenges - King County - June 2015,Kent: 12932 SE Kent-Kangley,[],Filtered View,86.0,0.0024330211899171077
Government,11/15/2013 1:11 PM,Pierce County Results - Auburn School District 408,[],Filtered View,86.0,0.0024330211899171077
Government,This will be the dataset for election results. It is currently (1 October 2013) the test data set.,Nov 2013 - King County List (take 2),"['king county', 'results', 'elections']",Filtered View,85.0,0.002404730245848304
,,August2014-primary-lookup-table-v2,[],Dataset,84.0,0.0023764393017795004
Government,,Elections Observer Opportunities,[],Dataset,82.0,0.002319857413641893
Government,Placeholder file,April 28 special election results,[],Dataset,81.0,0.0022915664695730897
Government,This will be the dataset for election results. It is currently (1 October 2013) the test data set.,Nov 2013 General Election - Towns,"['king county', 'results', 'elections']",Filtered View,81.0,0.0022915664695730897
Government,This will be the dataset for election results. It is currently (1 October 2013) the test data set.,Nov 2013 General Election - CountyWide,"['king county', 'results', 'elections']",Filtered View,80.0,0.0022632755255042863
Government,,as of 9/22/15,"['events calendar', 'voter education']",Filtered View,80.0,0.0022632755255042863
Government,,August2014-primary-lookup-table,[],Dataset,80.0,0.0022632755255042863
Government,This will be the dataset for election results. It is currently (1 October 2013) the test data set.,Nov 2013 General Election - Park Districts,"['king county', 'results', 'elections']",Filtered View,78.0,0.002206693637366679
Government,11/15/2013 1:11 PM,"Pierce County - East Pierce Fire & Rescue, Nov 2013",[],Filtered View,77.0,0.0021784026932978756
Government,,"Data - election results for Seattle District 1, Nov 2015",['election'],Filtered View,76.0,0.0021501117492290717
Government,This will be the dataset for election results. It is currently (1 October 2013) the test data set.,Nov 2013 General Election - Other Special,"['king county', 'results', 'elections']",Filtered View,75.0,0.0021218208051602683
,,TEST,[],Dataset,71.0,0.0020086570288850537
Government,This will be the dataset for election results. It is currently (1 October 2013) the test data set.,Nov 2013 General Election - Municipal Corp,"['king county', 'results', 'elections']",Filtered View,71.0,0.0020086570288850537
,,Results lookup table,[],Dataset,68.0,0.0019237841966786432
Government,,Look-up-table,[],Dataset,68.0,0.0019237841966786432
Government,,August 2016 primary look up table,[],Dataset,64.0,0.0018106204204034288
,,August lookup table,[],Dataset,62.0,0.0017540385322658218
Government,"Initial PCO results, before tie-breaking.",August 2014 - PCO results,[],Dataset,60.0,0.0016974566441282145
Government,,Alteration Comment Form,[],Form,58.0,0.0016408747559906074
Government,Look up table for mobile web results,Look Up Table : April 2014 election,[],Dataset,55.0,0.0015560019237841967
Government,Placeholder,Results - May 2016 Presidential Primary,[],Dataset,54.0,0.001527710979715393
,,Secure Contact,[],Form,48.0,0.0013579653153025716
,,Templates,[],Dataset,41.0,0.0011599287068209466
Government,"Results dataset - placeholder until 8:15 pm on February 9, 2016.",February 2016 special election results,"['2016', 'king county', 'elections']",Dataset,39.0,0.0011033468186833395
Government,Look up table for election results,April2016-look-up-table,[],Dataset,39.0,0.0011033468186833395
Government,Look up table for election.,February 2016 special election look up,[],Dataset,36.0,0.0010184739864769288
